,date,aave_priceChange,bal_priceChange,link_priceChange,crv_priceChange,dai_priceChange,gno_priceChange,rai_priceChange,grt_priceChange,uni_priceChange,yfi_priceChange
364,2022-04-02,0.991849303643452,0.978163650041436,1.0391514883082835,1.067325941826797,1.0191108364692865,0.9971417120190836,1.0162929423741975,1.0162929805599856,1.0434942942009835,1.0207494131198631
363,2022-04-01,1.1362310381638607,0.998956847779364,0.9714217483296278,1.012718383947764,0.955464102844345,0.9844030483341706,0.9586000448692849,0.9673852338755676,0.975385120161056,0.9987605017493072
362,2022-03-31,0.9443031384277248,0.958906559296458,1.0064240260138744,0.9534096810893964,1.0248693939379785,0.9240127353144836,1.020384075497237,0.9916582465906324,0.9852593746094264,0.950195962738384
361,2022-03-30,1.050497822144605,1.1663758978756495,1.0361518439000788,1.025740910998407,1.0165949269489585,0.9978662825368362,1.0170089464545329,1.0098815699145582,1.065210542971715,1.0529450500092377
360,2022-03-29,1.277890599387012,1.0408699393367609,1.020172824383445,1.0798377587473271,1.0021816448984848,1.0404648813528845,1.002059738055335,1.0059886756423275,1.0162999079202482,1.039465799130214
359,2022-03-28,1.048180930792237,1.041016649659407,1.0290741745571383,1.0440342134726182,1.035802917552904,1.1830988980250126,1.0344919610712815,0.8674407493273518,1.0159814673272105,1.050872124776208
358,2022-03-27,0.9854724359832676,1.0359206897781283,1.0134171922790531,1.030040941743554,0.957121574886938,1.1334433629470269,0.9580122527994056,1.0040392274765533,1.0226850390507043,1.0035109587085822
357,2022-03-26,1.0095535994813976,1.0304027994377418,1.0225846928822202,1.0593680372740737,1.005426142987346,1.0107355974494132,1.0072298255222982,1.0090057660320462,1.0031340951744976,1.0327176807121032
356,2022-03-25,0.9891269139251586,0.9918119293384928,0.9770190727132848,0.9755279459126864,1.0192605837020603,1.0169286557067758,1.0197620639507177,1.026492614281432,1.0083816765947513,0.9841957575781252
355,2022-03-24,1.0520357902140929,0.9917563552184064,1.0093849024691783,0.9794312406128118,0.9784198195347168,1.0152218577725889,0.9786388416987928,0.99582458179189,1.0538655061265103,1.0220142610403284
354,2022-03-23,1.0431962819352674,1.091149457338015,1.0420520129638278,1.0806292520546237,1.0265020504697635,1.0196602102699983,1.0255370357229114,1.0675341502873177,1.0440216149675847,1.0302783123221957
353,2022-03-22,0.9530986309732106,0.9627092233704168,0.9948812720506706,0.9922186499982,0.965153235990336,0.9961543335768586,0.9676218890590806,0.9946360045343796,1.0115867794102598,0.9646866278585272
352,2022-03-21,0.9863275987707124,0.9984806121033688,1.0095043252092528,1.002022020837419,0.98471766793724,1.003256649660493,0.982522364806494,0.9782312466246988,0.9765497277445332,1.000177720816522
351,2022-03-20,1.0138015512130545,0.9786675197031564,1.00737461763466,0.9772725640018438,1.0270144095575928,0.9964518845842198,1.0275884609535746,1.0087129891480464,0.9955493884178048,0.9921540813978628
350,2022-03-19,0.9832151790000252,1.0594133768859104,1.0078357510169205,1.0295506839803692,1.0114201444176627,1.0154109044869049,1.0107838229363169,1.020382182321798,1.0158308157610236,1.020027997730825
349,2022-03-18,1.0138135652153424,1.0081983264186107,1.0146901493592704,1.02677105365438,0.975616236840987,1.0251638635234246,0.9752422547732852,0.9960177902259776,1.0237257538477906,1.0318002022471495
348,2022-03-17,1.1594944746354148,1.0520245765915557,1.0362625351083852,1.07207022662249,1.049633399809388,1.0651719444702783,1.050036813799908,1.046623582491894,1.0643894161850722,1.0654480338790644
347,2022-03-16,1.0965631797534163,0.9720520700600696,1.0090851159714689,1.0058049935450086,0.9527389009683662,0.995164437445392,0.9489371437159206,0.9914902712197412,0.9885371361611842,0.9809433054191932
346,2022-03-15,1.0869929835004335,1.0756639543985311,1.0851783915822797,1.0614079976684925,1.0525702497285103,1.0264920183060808,1.055549787867909,1.0479993816440434,1.0846638639648551,1.0570074179082838
345,2022-03-14,0.9452909581417016,0.963907634973878,0.9756692657381228,0.948140549333588,0.9266828633493236,0.9524769849188544,0.9275388900142988,0.972980185018128,0.964064140027012,0.9517036735950242
344,2022-03-13,0.9968001585077324,1.003888228615342,0.997209404653694,0.9948485384159954,1.0349733493582418,1.011220705399036,1.035913048824489,1.003314506353217,0.9944774983746124,1.0146064557961731
343,2022-03-12,1.0075989341091296,0.9708801889748612,0.9877764902846188,0.9832087783788924,0.9809086128605066,0.981897609925568,0.9807932455842576,0.9824370428371576,0.9714299554750764,0.9735049782739325
342,2022-03-11,0.936686674239028,0.9288140268363144,0.9457371772016938,0.92692873787658,0.954891680503714,0.9352041990322,0.9532873109387388,0.940035352787686,0.94260067922934,0.930459328690186
341,2022-03-10,1.078329390333863,1.0893489932509075,1.0884434056347465,1.0892611788168085,1.1522776835823154,1.101672266148327,1.1508357445707444,1.0839878464655277,1.089687616312102,1.0784424896152287
340,2022-03-09,0.98343204120221,0.9898119689868228,1.004670797128884,0.9972524133381176,0.9384148815222686,0.9827552653433655,0.9408363202555065,1.0172401379558615,0.9760917871473797,0.9912214066022204
339,2022-03-08,1.0084746641502782,1.0008855065985942,1.0015659435989064,0.991790917770792,0.9802123154024668,1.0020150230288345,0.979543601677346,0.9904664253556192,1.0296785027595243,1.0195972162889513
338,2022-03-07,0.9863279441739496,0.9699008785454796,0.9343387419293808,0.9445582743578088,0.978652236737031,0.938217122007149,0.9740256924832276,0.9741491484497706,0.9648636229701076,0.98993441438758
337,2022-03-06,0.9716136873176044,0.9884107496734488,0.9863523540226532,0.9537114890199092,1.029711016252126,1.0048449902312306,1.034771245739885,1.0067052699651895,0.9765304579091028,0.9300271989200204
336,2022-03-05,0.9188617491245956,0.9420031072758802,0.934400329365227,0.9135572742015726,0.9163960503652124,0.9242152889391688,0.9150241193864244,0.9225341649691724,0.9349482369154672,0.9317987132781638
335,2022-03-04,1.001246952839239,0.958331078424925,0.9629646434210196,0.9401751390512718,1.049538381761792,0.9668504087274662,1.050736164582366,0.966150433541788,0.964394414044798,0.964130523773256
334,2022-03-03,0.9636706110996212,0.9731776971706444,0.9992557236427742,0.9740757676361288,1.0245116929933948,0.9727550451555356,1.026893123864658,0.9892287860800538,0.978042764617159,0.9907877471291938
333,2022-03-02,0.9978689249321082,1.0212105351409158,1.0344632314652749,1.078848268224301,1.0353911353062164,1.0348349035079043,1.0311092945409213,1.0285522248544887,1.0064954522705707,1.0734448826362293
332,2022-03-01,1.102521719413082,1.1367851775399953,1.131461430943992,1.1618858187438057,1.1137983053349765,1.134016593485767,1.1139351120095695,1.143420684007769,1.0963071450396855,1.1202409552442585
331,2022-02-28,0.934531479082325,0.9467421709547944,0.9366262237160412,0.9447866988539168,0.8417028499496679,0.9188974675796304,0.84270350199891,0.967086098454085,0.919733996707474,0.9381350386273056
330,2022-02-27,0.9957124315763703,0.96899303594047,0.9593373467379144,0.9444746555218092,1.0322693873103514,0.9701233243842748,1.0321829176053936,0.9942528171374768,1.1034786736659656,0.957456801271301
329,2022-02-26,0.9968911705331194,1.0295927143903585,1.0515710392027495,1.0411257504981517,1.0349316400141857,1.0316264974163696,1.0313498446504592,1.0248366348603677,1.0017910039708662,1.062407485067383
328,2022-02-25,1.1268047406718795,1.0480719742331883,1.0825221045977067,1.056387713014219,0.9970545949056768,1.0695239375729104,0.9979140662923882,1.026518312899056,1.054159256130852,1.046294760242643
327,2022-02-24,0.8970417942147544,0.9402291971649178,0.9369272411375708,0.9173393988264588,0.950815030491106,0.9460131556885116,0.9523755114526188,0.9748310292931874,0.9479829879940934,0.8995527099805968
326,2022-02-23,1.0366419711771158,1.014739357244555,1.016286493146098,1.020736792427598,1.0553418916580286,1.0507854858570458,1.0626060697812405,1.034463524951354,1.0514826512206858,1.0471534597219356
325,2022-02-22,0.9713869560753736,0.9745751900492128,0.959785075695044,0.945320315727986,0.9355276173323026,0.939511276258223,2.8061386008273974,0.9622468381875274,0.961584211479406,0.9634054291346638
324,2022-02-21,0.9302080896048348,0.9427531487016596,0.919686990552982,0.9127866758186536,0.9996856592482826,0.9867189730341656,0.3305512228970437,0.9582325474115556,0.9099078117270722,0.9554876514877352
323,2022-02-20,0.9912723499060708,1.0047589712698406,0.9918102822052262,0.958246492285098,1.0399298325773636,0.9920690868719972,1.04045682599581,1.002976078318997,0.9827734729960924,1.0037575863513464
322,2022-02-19,0.9868165789362684,0.9825720344536524,1.0042484798191706,0.981757992672871,0.9879326594513068,0.9757517404450556,0.98675991242619,0.9879325287277858,0.9698727186364576,0.9724831417251076
321,2022-02-18,0.8886266743432898,0.8992894520882798,0.9128445202455426,0.9046282190761809,0.9344079888061948,0.8789257731764764,0.936495618623472,0.9205620810123658,0.91552329112565,0.9144126772884124
320,2022-02-17,0.9588670701624268,0.9534422663805996,0.9702952075323305,0.9793757944432948,1.0717480959150034,1.0325115041217778,1.0739872190396855,0.9885351761600376,0.9823133197082816,1.0102780767693065
319,2022-02-16,1.0564847359454317,1.0305203033424524,1.0514895465851386,1.0629905808736104,1.0590324353933611,1.0388792359940011,1.0542569205255772,1.0612136807279984,1.046269373747676,1.0328244147011842
318,2022-02-15,1.0484217537218097,1.083245201670635,1.0513349166050667,1.0677036330126213,0.9664408939776769,1.0657635884203278,0.9669400856728592,0.9414053775373008,1.0428897151229686,1.0201698302352855
317,2022-02-14,0.986549615439856,1.0087880509239149,1.0021982091395245,1.026248537950517,0.9875919480483656,1.0221792003883403,0.9863610982346268,0.9998367071691732,1.0106793467107684,0.9962102284711226
316,2022-02-13,0.9756892904067616,1.0058395972432836,0.9816236323878492,0.9605986776863176,0.9934107344595188,1.0153559415180669,0.9959233624496622,0.9955082651330904,0.9745690287086248,0.9891168715649928
315,2022-02-12,0.9669647469144368,0.9925380929820824,0.9612639399990638,0.9731770409212742,0.9774210802830402,0.9666519791415928,0.9745156761245142,0.9728902309560428,0.9770469791900728,0.9758194247571864
314,2022-02-11,0.9309738643202772,0.922641167431102,0.930189847838618,0.8994563461979632,1.0201145878055269,0.9714705730910996,1.0191582833564543,0.9829724819254414,0.9281920474384188,0.9531758213861968
313,2022-02-10,0.9627367204252146,0.9884163803347142,0.9645355887396744,0.9426055899331368,1.0134190857767278,0.9990537789286354,1.0165473409743435,1.0045137841366236,0.9568875654976636,0.953423885256536
312,2022-02-09,1.0218039684859528,1.0271565067038646,1.01158893996542,1.023059828395655,1.0017883429074963,1.0539022676160257,1.0016924365804103,1.0062289578590649,1.0353471247836643,1.0303859447287798
311,2022-02-08,1.0439871071860922,1.0193957037611736,1.0044262707026057,0.9821098548823064,1.0287991301615511,1.027785856407512,1.037262875445029,1.0337932634396925,0.9835575115821172,0.983556587760832
310,2022-02-07,1.043481467671484,1.0132725505162543,1.0258309323579329,1.058332443502547,0.9888100875041956,1.0236666478818337,0.9770418162710242,1.0236626683282266,1.0689541906166524,1.0775538587336353
309,2022-02-06,1.0073275840462057,1.022470033111764,1.0128494572195883,0.9491378369365584,0.9731204084324964,0.9811122936877716,0.9757011283855316,0.99567712794187,0.997581875319998,0.9474087407495224
308,2022-02-05,1.112768585846036,1.1424876772572536,1.12053752699693,1.1189297695729832,1.1012797443031408,1.1244068784530814,1.098652041586719,1.1232431541929662,1.130856324535261,1.1317288128200034
307,2022-02-04,0.9920316877402894,1.0136436207449897,0.974201558862007,1.0043999697087056,0.9115569131520646,1.0245036165394883,0.9132303715895512,1.0027125695918353,0.9692899534531332,0.9552201097622336
306,2022-02-03,0.9497661009964928,0.97909567126636,0.969519795354622,0.9428963784509768,0.951702038735664,0.9458580589674128,0.9475728209752308,0.9560375364583904,0.9345224079316732,0.9676571373333592
305,2022-02-02,0.9781072075430776,0.9885486252462184,0.981858470276075,0.943827994147826,1.0580397873097045,1.022873140121091,1.056046263972043,0.4036558815539002,0.999613761934354,0.9580175792017466
304,2022-02-01,1.050327558634024,1.035596562256362,0.9948842896418691,1.0693034608340803,1.0064835803080707,1.045412211495232,1.0091841825250298,1.0150693083943991,0.9486500818129636,1.0296412373943609
303,2022-01-31,1.033497636493756,0.983080395304224,0.9525654566117108,0.997821672078528,0.9810395978056784,1.0045886820851258,0.9824656175891264,0.9934864263609045,1.0721997434325734,1.0206290506065177
302,2022-01-30,0.9869472624426024,0.9901225381954112,1.1107155272273528,1.0915156038903764,1.0131054184938222,1.0118790867928285,0.9861820852552656,1.0100284540504765,0.9851646606817722,1.000503988780757
301,2022-01-29,1.0373719273113888,1.0537166950321968,1.0150392460799305,1.0302833049679148,1.0066282650459,1.0400748726559774,1.015692166289939,2.98869110187207,1.056974577091437,1.037302170548404
300,2022-01-28,1.0260981233551187,1.0284238240795136,1.0575642023491554,1.0431267959275534,0.987900478381588,1.0323746061523962,1.0113916014554194,1.0110223247049137,1.02325559752393,0.9778839193945208
299,2022-01-27,0.9599240765579908,0.9531023642803964,0.9746855535211176,0.9436644127045444,1.0027146467939665,0.950756220942919,0.988371701304606,0.9967966955435856,0.9516643017894134,0.96377309825963
298,2022-01-26,0.9842715210500028,0.9938235541754946,0.9926283713028106,0.9684142145376736,0.9976999043206476,1.0259276084641742,1.0019729238443549,1.0058443479029104,1.0169612366735272,1.0034428590065476
297,2022-01-25,1.0017876804029324,1.0265596491216094,0.998784740708075,1.0806936405856045,1.006581076442103,1.0062749524962198,1.0077882139531242,1.012879255972203,0.9941619083346372,1.0285689334382129
296,2022-01-24,0.9882448142092606,1.0076578950241866,0.9708601718889138,0.96291384456705,1.0204353377421898,0.9994298299901042,1.0177551731001309,1.032005771003428,0.9519641878147768,0.9865667455137088
295,2022-01-23,0.998336506191162,0.9491175681445184,0.960782620723237,0.9633819206413564,0.9414826242105708,1.0330738558967003,0.946413756122456,0.9636151624056546,0.9522229680266358,1.0171266861282993
294,2022-01-22,0.8064106558261003,0.8648766148140139,0.8499601369770178,0.8167766540003645,0.9280049170291744,0.8099041765294751,0.9308408981545402,0.896852845579412,0.8234658084154547,0.8247708941746735
293,2022-01-21,0.9317165315373744,0.9383280371142608,0.945920539556456,0.9030737094528756,1.087137254404162,0.9095680383186132,1.0836438321330468,0.975044785108136,0.95531739422377,0.8958281478463632
292,2022-01-20,0.95008355330431,0.9641327728058844,0.9386842860162932,0.9516347782924408,1.0111461242063555,1.031621182705748,1.0097417007820493,0.9847646679384346,0.9581204086710976,0.9791490241584812
291,2022-01-19,0.9256370012962204,0.9885948500531124,0.9613762326552228,0.9420690073974236,1.0159036578663851,0.989890876683758,1.015522597883462,1.0022960331094963,0.9715271405447702,1.0077454053448047
290,2022-01-18,1.0009053441467184,0.9652042344391794,0.942021409453352,0.937399983436322,0.9755687031087564,0.9092329301499668,0.9749903511391292,0.9809495909916152,0.9398123218147386,1.0079747932383611
289,2022-01-17,0.9525508509254876,0.9412731219057988,0.9473353479980812,0.9434382290833686,1.0207865278527486,0.9468437757225096,1.0220816103193646,0.9975280427066904,0.952765633995092,0.9564412592618476
288,2022-01-16,1.015835836933812,0.9929524998249044,1.0173206653068807,0.9757933305257868,1.004187815499718,0.9840978119079358,0.9996253317113084,1.002453309935368,1.0848680457953794,1.0108400914472484
287,2022-01-15,1.080608856589135,1.0265707394578345,0.9914513329689232,1.0005987592073662,1.0098429063922918,1.0112544461084452,1.0117413922851954,4.278920607671116,1.0475235346416747,1.0477504834319682
286,2022-01-14,1.0265289821497596,0.9596652608034782,0.9922298059034194,1.0216771102220046,0.9572045667191856,0.9498202216202268,0.9572967875058505,0.9687719627302468,0.983769816189736,0.9835363209381768
285,2022-01-13,1.0152257215450042,1.0217082752067053,0.9843191315310365,1.0838473082934763,1.0593315324534656,1.045520450467723,1.0574869512016152,1.0281613942041088,1.007295213507419,0.9861166872446654
284,2022-01-12,1.018079894732629,1.012658213154387,0.987636047423218,1.0575354743272156,0.9950032325033474,0.9865265157902776,0.9959754737494768,1.0216708040119693,1.013763904130239,1.0247810103098014
283,2022-01-11,0.9968234207453892,0.9958954263462518,0.946877109415841,0.99712719138279,0.9771816522872124,0.8468823921908487,0.9756415994132268,1.000179136268933,1.0316169542275813,0.9827285427985488
282,2022-01-10,0.9836097900921532,0.9302320717156646,1.092321606447488,0.9822232479715458,1.0028849722296822,1.021852508148788,1.0058213327264125,1.0177268034800588,0.9619918364155228,0.9832779613803972
281,2022-01-09,1.0122006558281988,1.0465522722107186,0.9809688690280972,0.9199390734831236,0.996531586699154,1.039251917957023,1.004564261761978,0.1489772367167313,0.9992655392207448,0.9304903809745624
280,2022-01-08,0.9486217264543012,0.9657411874724676,1.025491027442842,0.9258613665695256,1.0014388766766946,0.9307536073805778,0.9551700885478528,0.9609116097084028,0.9209711645334018,0.9883751723709994
279,2022-01-07,0.988687884209198,1.026862003218456,0.991885307090102,0.9902766955488268,0.9901737030169784,0.99017671293648,1.03086889460021,0.9901324341462976,0.9908488520159744,0.9904167379310976
278,2022-01-06,0.9176812970146236,0.9608498588733893,0.948723863156012,0.9486905393540068,0.9554968338806497,0.947186506738493,0.9583967522400216,0.950131139931764,0.9497952228899152,1.0499544140060917
277,2022-01-05,0.9543201264547424,0.9482696115454076,1.1229530345800531,0.9317077470847318,1.0448998534957137,0.9576115249684016,1.0471366455760704,0.987253332387402,0.980838042652306,0.9430094277554032
276,2022-01-04,0.9395092443730346,1.006216935676677,0.998525027226159,0.9289023245414776,0.991047542853002,1.0380654296494212,0.991684824232006,0.9819345995135422,0.9869612688230396,0.9239082722017968
275,2022-01-03,1.0133936885136208,0.9852266432244948,1.0908298828485958,1.0940863399013432,1.0107297078241015,0.9855937650927332,1.0100091279490742,0.9910309957767988,1.0120346683584716,1.0100815208318803
274,2022-01-02,1.044167026565891,1.098046298081787,1.1012161813746817,0.9994450393830662,1.0347549815483794,1.0122395815693088,1.0329498113231534,0.7268050637249477,1.094871370772418,1.113397498952134
273,2022-01-01,0.988842591545928,1.0133421127610551,1.002187446533254,1.1054385416477344,0.9605568173858704,0.9528658534246426,0.9623281112661484,0.9465716972339632,0.974068458474704,1.0471678720125035
272,2021-12-31,1.0030846657790593,1.0837725820652793,1.0180430255705828,1.0965513667780074,1.0280903308335831,0.9936253808798368,1.030305779914119,1.014726258137175,0.9956725791119676,1.133949031305633
271,2021-12-30,1.071295489872628,1.015887701803459,0.970041237694029,1.0147300515199515,0.9653939335178514,1.0976902979463674,0.9594471319972356,0.9744756639476,1.0009373896309,1.0105380882817343
270,2021-12-29,0.894702554501158,0.9214048260405158,0.9237467264596256,0.9686528498678064,0.9623737284755238,1.0932990353052874,0.9746265376931088,0.9421060695174448,0.8857945144981512,0.9539314357875216
269,2021-12-28,0.973161797605854,0.9620153371210876,0.946805785231276,0.957042733399017,1.0639311741752795,0.9831360707390958,1.0607591412907906,3.3213581354941377,1.0292679703878993,0.9690554573013196
268,2021-12-27,1.0409610927615742,1.0089334130124212,1.0066354118435872,0.9360902121707632,1.0032277578712014,0.9764389449929052,1.0045827567670793,1.2177963402646612,1.0310181046019755,1.028136895445826
267,2021-12-26,1.0062976744531913,0.9826248069224016,1.0311115530261747,0.9681989504459652,0.9920454280882128,1.0335368247046304,0.9922331849352308,0.9955739672001774,1.0574659537723283,0.9873091850510916
266,2021-12-25,0.9866701325920254,1.0043148673809934,1.0357205201471986,1.1374616487382458,1.0012872597745217,1.0214917323435442,1.001614952007835,0.9997663973829236,1.004039999289314,0.9624292153558422
265,2021-12-24,1.1403736552672856,0.99795048877332,1.0109780447557914,1.0385738524712362,1.0429311332617237,1.0311134991843618,1.0420620958112312,1.043988940925379,1.0032900570362149,1.075383488317613
264,2021-12-23,1.1356130295171656,1.01553352456123,1.055132417417867,0.9855195677533696,0.9543676406337664,0.9666229312641856,0.9549072121855808,0.9920781089247788,1.0687135077866186,0.9542137398139832
263,2021-12-22,1.1666588567135616,1.0163143238405996,1.0787189951226033,1.141480348523981,1.0507268642028562,1.0289077692825503,1.0498281572360426,1.0430462000472585,1.129148074119437,0.9568512785058866
262,2021-12-21,0.99255448948647,0.98497338557267,0.9946731190583116,1.072459943923418,0.9608665818234824,0.9552061528412004,0.9616053615112128,1.0066221439160865,0.9985194717061768,0.8969355909904725
261,2021-12-20,0.9743295891237774,1.0256478263261193,0.9884123293106212,0.98746295803856,0.99886984158032,1.016953442486563,0.9973037760435536,0.9965294250839698,0.962700765850002,1.1584728714068615
260,2021-12-19,0.9712567570786672,0.9876164094476194,0.9845130534269236,0.9371106898112668,1.0119424775228192,1.0087301851256487,1.0143167392175776,1.013843789531396,0.9766633778490404,1.039792426334877
259,2021-12-18,1.014909449010945,1.0563894055769891,1.0273328514719386,1.0098400098848173,0.9587770660245526,0.9742174249886912,0.9604620011163152,0.9713627950477958,0.9990748296742324,0.8975059753057197
258,2021-12-17,1.0466879737548989,1.1050504873516995,0.9749842905272528,1.111496011576527,1.0038797290803094,0.9880897133769152,1.002349627491304,0.9746135848384064,1.0410353040752285,1.3612591995422982
257,2021-12-16,1.042790387015699,1.03698277616046,0.9886334131524238,1.0756150452578086,1.0355510180862664,1.025167821947064,1.0366021851972886,1.0108715120566811,0.9820803260597186,1.2331925409189872
256,2021-12-15,1.0491549469996193,1.088851858227869,1.09682978064517,1.1233731453415434,1.023221156381615,1.1688765358146882,1.0219646690962525,1.0288288673276649,1.0431082150685234,1.052136832896014
255,2021-12-14,0.94306288855719,0.9262359344587452,0.9360431691684504,0.9215936838393192,0.9071785149191548,0.9909602597288826,0.9067430773732108,0.6924755859917955,0.954497927119206,0.9290404992027804
254,2021-12-13,0.9799028049527364,0.9756874144559646,0.9457397666121896,0.94847662312962,1.0877882128524383,0.8951337101230639,1.087542068450832,1.016445720380542,0.9627710215990728,0.9799959220078855
253,2021-12-12,1.0227025057587569,1.025023688022723,1.0510517221096662,1.0467364638973025,1.0235326462988614,0.9964663662220892,1.0283380187834488,1.0409850094808497,1.031746495106778,1.0336921754633697
252,2021-12-11,1.0131915283344213,0.96722125779962,1.0136877325035685,1.049553708240593,0.9544253925185778,1.0325065634947892,0.9556751683566262,1.3181176813604971,0.9852714504026778,1.0123403458717437
251,2021-12-10,0.9074925852387526,0.920491630859806,0.8722018786927782,0.8772845222961511,0.9544845106336832,0.8871958348664956,0.9497755631885384,0.9476635478698646,0.899580151229283,0.9193446116703043
250,2021-12-09,0.9372325381001928,1.0055121294089309,0.9511196342546128,0.931069049863806,1.0479723485014725,1.0744581322997864,1.0503539835366007,0.997685841240384,0.922176546940092,0.961040931370586
249,2021-12-08,1.0771890961229322,1.0350749349469677,1.1055335865593978,1.015458248250635,1.0016682014585276,1.037986713758866,1.0013382559771236,1.003687600523209,1.0906776384164694,1.0401397099786216
248,2021-12-07,1.0334208819452346,1.0077821819229107,1.064639817264263,1.1396271208623812,1.027317072521325,1.0177242342488817,1.0252450666504518,1.024216503007198,1.0099408195396986,0.9555902098500384
247,2021-12-06,0.9426501517923532,0.9954323043940424,1.0006097148942086,1.0177986950139597,0.9775062783564106,0.9989838245859805,0.9761886570762586,1.0370592930376672,1.0289633370019222,0.9805035627729732
246,2021-12-05,0.8695357086394941,0.8782670777624718,0.8575757933694167,0.8700702057505391,0.9131313570806024,0.9374842157293716,0.9162705580400028,0.9140300464207446,0.8784923787962874,0.8791624143366494
245,2021-12-04,0.9223739274903462,0.8930428292858864,0.9149379607924266,0.8852830638391012,1.0364086097191625,1.0005127415428012,1.0354162380174858,0.9518247111582328,0.8866707588066889,0.9263168131672898
